questions,answers
"Describe the condition and result for Case 2 of Example 172 when $H \in \mathbb{S}_{+}^{n}$ and $\vec{c} \in \mathcal{N}(H) \backslash\{0\}$.
","In Case 2, the matrix $H$ is positive semidefinite ($H \in \mathbb{S}_{+}^{n}$) and the vector $\vec{c}$ lies in the null space of $H$ excluding the zero vector. Under this condition, any unit eigenvector $\vec{v}$ with eigenvalue 0 that is not orthogonal to $\vec{c}$ can be used to construct a sequence $\vec{x}_{t}$ whose objective function value goes to negative infinity as $t$ approaches infinity. This implies that $p^{\star}=-\infty$.

"
"Explain the derivation of the minimizer in Case 3 of Example 172 when $H \in \mathbb{S}_{+}^{n}$ and $\vec{c} \in \mathcal{R}(H)$.
","In Case 3, since $\vec{c} \in \mathcal{R}(H)$, there exists a nonzero vector $\vec{x}_{0}$ such that $\vec{c}=-H \vec{x}_{0}$. The objective function can be rewritten as:
$$
\frac{1}{2}\left(\vec{x}-\vec{x}_{0}\right)^{\top} H\left(\vec{x}-\vec{x}_{0}\right)-\frac{1}{2} \vec{x}_{0}^{\top} H \vec{x}_{0}
$$
Minimization of this function occurs for any $\vec{x}$ such that $\vec{x}-\vec{x}_{0}$ is in the null space of $H$. A particular solution is given by $\vec{x}=-H^{\dagger} \vec{c}$, where $H^{\dagger}$ is the Moore-Penrose pseudoinverse of $H$.

"
"In Example 173, the Linear-Quadratic Regulator problem, how is the objective function structured, and why is it considered a quadratic program?
","The objective function of the Linear-Quadratic Regulator problem is structured as the sum of the squared Euclidean norm of the terminal state error $\left\|\vec{x}_{T}-\vec{g}\right\|_{2}^{2}$ and the squared Euclidean norms of the control inputs $\left\|\vec{u}_{k}\right\|_{2}^{2}$. This is a quadratic function of each state $\vec{x}_{t}$ and control input $\vec{u}_{t}$. The constraints are affine equations that relate the state and control at each timestep. Therefore, the problem qualifies as a quadratic program."
"First, define what a convex optimization problem is. Then, based on Proposition 175, under what conditions does a quadratically-constrained quadratic program (QCQP) become a convex optimization problem?
","A convex optimization problem is one where the objective function is convex and the feasible region defined by the constraints is also a convex set. For a QCQP to be convex, according to Proposition 175, the matrix $H$ associated with the quadratic term of the objective function and the matrices $P_{1}, \ldots, P_{m}$ associated with the quadratic terms of the inequality constraints must be positive semidefinite (belong to $\mathbb{S}_{+}^{n}$), and all matrices $Q_{1}, \ldots, Q_{p}$ associated with the quadratic terms of the equality constraints must be zero.

"
"Define what it means for a matrix to be positive semidefinite. Then, explain why the condition that $H, P_{1}, \ldots, P_{m} \in \mathbb{S}_{+}^{n}$ is necessary for the QCQP to be convex according to Proposition 175.
","A matrix is positive semidefinite if for any non-zero vector $\vec{x}$, the scalar $\vec{x}^{\top} A \vec{x}$ is non-negative, where $A$ is the matrix in question. This condition is necessary for the QCQP to be convex because if the matrices associated with the quadratic terms of the objective and inequality constraints are positive semidefinite, the objective function and the inequality constraints will be convex functions, thus ensuring that the optimization problem is convex.

"
"Within the context of Proposition 175, what role do the equality constraints play in determining the convexity of the QCQP, and why is the condition $Q_{1}=\cdots=Q_{p}=0$ specified?
","The equality constraints can affect the convexity of the QCQP because if the quadratic forms associated with these constraints are not affine (which is the case when $Q_i \neq 0$), the constraints may form a non-convex feasible region. The condition $Q_{1}=\cdots=Q_{p}=0$ ensures that the equality constraints are linear (or affine), which do not affect the convexity of the feasible region, as a hyperplane is always convex. This condition is specified to ensure that the equality constraints do not introduce non-convexity into the problem.

"
"Define the standard form of a quadratically-constrained quadratic program as given in Definition 174. Then, ask for the notation used to represent the optimal value of the QCQP.
","The standard form of a quadratically-constrained quadratic program (QCQP) is an optimization problem where the objective function is a quadratic function and the constraints are also quadratic functions. It is expressed mathematically as minimizing $\frac{1}{2} \vec{x}^{\top} H \vec{x}+\vec{c}^{\top} \vec{x}$ subject to inequality constraints $\frac{1}{2} \vec{x}^{\top} P_{i} \vec{x}+\vec{b}_{i}^{\top} \vec{x}+c_{i} \leq 0$ and equality constraints $\frac{1}{2} \vec{x}^{\top} Q_{i} \vec{x}+\vec{d}_{i}^{\top} \vec{x}+f_{i}=0$. The notation used to represent the optimal value of the QCQP is $p^{\star}$.

"
"Define what is meant by $\mathbb{S}^{n}$ in the context of the matrices $H, P_{1}, \ldots, P_{m}, Q_{1}, \ldots, Q_{p}$ from Definition 174. Why is this notation significant for the formulation of the QCQP?
","In the context of the matrices $H, P_{1}, \ldots, P_{m}, Q_{1}, \ldots, Q_{p}$ from Definition 174, $\mathbb{S}^{n}$ refers to the set of all $n \times n$ symmetric matrices. This notation is significant for the formulation of the QCQP because quadratic forms are defined using symmetric matrices, and the optimization problem is typically formulated and solved with the assumption that these matrices are symmetric. Symmetry ensures that the quadratic form $\vec{x}^{\top} A \vec{x}$ is well-defined and simplifies the analysis and computation involved in solving the QCQP."
"Define a cone in the context of a set $C \subseteq \mathbb{R}^{n}$. What is the condition for a set to be a cone?
","A cone is a set $C \subseteq \mathbb{R}^{n}$ such that for all $\vec{x} \in C$ and for all $\alpha \geq 0$, the vector $\alpha \vec{x}$ is also in $C$.

"
"Define a convex cone and explain how a convex cone is also a cone and convex.
","A convex cone is a set $C \subseteq \mathbb{R}^{n}$ such that for all $\vec{x}, \vec{y} \in C$ and for all $\alpha, \beta \geq 0$, the vector $\alpha \vec{x}+\beta \vec{y}$ is in $C$. By setting $\beta=0$, we see that a convex cone is a cone, and since it is closed under convex combinations, it is also convex.

"
"Define a polyhedral cone and explain its correspondence to a polyhedron.
","A polyhedral cone is a set of the form $C \doteq\left\{(\vec{x}, t) \in \mathbb{R}^{n+1} \mid A \vec{x} \leq t \cdot \vec{y}, t \geq 0\right\}$, which corresponds to the polyhedron $\left\{\vec{x} \in \mathbb{R}^{n} \mid A \vec{x} \leq \vec{y}\right\}$.

"
"Explain how the second-order cone is a special type of ellipsoidal cone and describe the corresponding special ellipse.
","The second-order cone is defined as $C \doteq\left\{(\vec{x}, t) \in \mathbb{R}^{n+1} \mid\|\vec{x}\|_{2} \leq t\right\}$, and it corresponds to the special ellipse, which is the unit circle. It is a special type of ellipsoidal cone because it involves the $\ell^2$-norm and is related to the unit circle in the context of ellipsoids.

"
"Define a second-order cone program (SOCP) and explain a standard form of an SOCP.
","A second-order cone program is an optimization problem with a linear objective and affine and ""second-order cone constraints"", i.e., constraints which say that an affine function of $\vec{x}$ is contained in the second-order cone. A standard form SOCP is:
$$
\begin{aligned}
p^{\star}=\min _{\vec{x} \in \mathbb{R}^{n}} & \vec{c}^{\top} \vec{x} \\
\text { s.t. } & \left\|A_{i} \vec{x}-\vec{y}_{i}\right\|_{2} \leq \vec{b}_{i}^{\top} \vec{x}+z_{i}, \quad \forall i \in\{1, \ldots, m\} .
\end{aligned}
$$

"
"How can an affine constraint be encoded as a second-order cone constraint?
","An affine constraint $A_{i} \vec{x}=\vec{y}_{i}$ can be encoded as a second-order cone constraint by picking the corresponding $\vec{b}_{i}=\overrightarrow{0}$ and $z_{i}=0$, which makes the constraint $\left\|A_{i} \vec{x}-\vec{y}_{i}\right\|_{2} \leq 0$ or equivalently $A_{i} \vec{x}=\overrightarrow{y_{i}}$.

"
"Provide the mathematical justification for why second-order cone problems are convex.
","Each second-order cone constraint can be formulated as constraining the tuple $\left(A_{i} \vec{x}-\vec{y}_{i}, \vec{b}_{i}^{\top} \vec{x}+z_{i}\right) \in \mathbb{R}^{n+1}$ to lie within the second-order cone in $\mathbb{R}^{n+1}$. This tuple is an affine transformation of $\vec{x}$, and since the second-order cone is convex and the tuple is an affine transformation of $\vec{x}$, it follows that the set $\left\{\vec{x} \in \mathbb{R}^{n} \mid\left\|A_{i} \vec{x}-\vec{y}_{i}\right\|_{2} \leq \vec{b}_{i}^{\top} \vec{x}+z_{i}\right\}$ is a convex set. As the intersection of convex sets is convex and the objective function is linear, the second-order cone problem is convex.

"
"Explain how to convert a general quadratic constraint into a second-order cone constraint.
","A general quadratic constraint of the form
$$
\frac{1}{2} \vec{x}^{\top} P_{i} \vec{x}+\vec{b}_{i}^{\top} \vec{x}+c_{i} \leq 0
$$
can be converted into a second-order cone constraint using the identity
$$
(u+v)^{2}-(u-v)^{2}=4 u v
$$
by setting $u=\frac{1}{2}$ and $v=\vec{b}_{i}^{\top} \vec{x}+c_{i}$, which leads to the following second-order cone constraint:
$$
\left\|\left[\begin{array}{c}
P_{i}^{1 / 2} \vec{x} \\
\frac{1}{2}+\vec{b}_{i}^{\top} \vec{x}+c_{i}
\end{array}\right]\right\|_{2} \leq \frac{1}{2}-\vec{b}_{i}^{\top} \vec{x}+c_{i}
$$"
"Define Linear Programs (LPs), Convex Quadratic Programs (QPs), Convex Quadratically Constrained Quadratic Programs (QCQPs), Second Order Cone Programs (SOCPs), and Convex Problems in the context of optimization problems. What is the hierarchy of these problems as described in the notes?

","Linear Programs (LPs) are optimization problems where the objective function is linear and the constraints are linear equalities and inequalities. Convex Quadratic Programs (QPs) have a quadratic objective function and linear constraints, and the objective function must be convex. Convex Quadratically Constrained Quadratic Programs (QCQPs) have both a convex quadratic objective function and convex quadratic constraints. Second Order Cone Programs (SOCPs) generalize QPs and QCQPs by allowing the objective and constraints to include second-order (or ""conic"") terms. Convex Problems are a broad category that includes any optimization problem where the objective function and the constraints are convex. The hierarchy described in the notes is as follows: LPs are a subset of Convex QPs, which are a subset of Convex QCQPs, which are a subset of SOCPs, which are all subsets of general Convex Problems. All inclusions are strict, meaning each set is properly contained within the next.

"
"Explain why general Quadratic Programs (QPs) and general Quadratically Constrained Quadratic Programs (QCQPs) are not necessarily Second Order Cone Programs (SOCPs), despite being supersets of the convex versions of these problems.

","General Quadratic Programs (QPs) and general Quadratically Constrained Quadratic Programs (QCQPs) are not necessarily Second Order Cone Programs (SOCPs) because they can have non-convex objective functions or constraints, which means they can represent problems that do not satisfy the convexity requirements of SOCPs. SOCPs require that all functions involved be convex, which is not the case for general (non-convex) QPs and QCQPs. Non-convex problems can have multiple local minima and are generally harder to solve than convex problems.

"
"Discuss the significance of the strict inclusions mentioned in the taxonomy of optimization problems provided in the notes. What does it imply about the relationship between the different classes of problems?

","The strict inclusions in the taxonomy of optimization problems imply that each class of problems is a proper subset of the next. This means that while every Linear Program (LP) is also a Convex Quadratic Program (QP), there exist Convex QPs that are not LPs. Similarly, there are Convex QCQPs that are not QPs, SOCPs that are not QCQPs, and other Convex Problems that are not SOCPs. This hierarchy shows that as we move from LPs to Convex Problems, we encounter increasingly general and potentially more complex problem classes, each capable of representing a wider variety of optimization problems. However, the broader classes are also often more challenging to solve."
"Define ridge regression in the context of regularization and explain the role of the regularization parameter $\lambda$. How does changing the value of $\lambda$ affect the solutions of the ridge regression problem?
","Ridge regression is a regularized version of least squares, where the regularization is achieved by adding a penalty term $\lambda\|\vec{x}\|_{2}^{2}$ to the ordinary least squares (OLS) objective function. The regularization parameter $\lambda$ controls the strength of the penalty on the size of the coefficients $\vec{x}$. As $\lambda$ increases, the norm of the solution to the ridge regression problem decreases, which shrinks the coefficients towards zero. Conversely, as $\lambda$ approaches zero, the solution approaches that of the unregularized least squares, with larger norms for the coefficients.

"
"What is the definition of the LASSO regression problem, and how does it differ from ridge regression in terms of the penalty applied?
","The LASSO (Least Absolute Shrinkage and Selection Operator) regression problem is defined as minimizing the objective function $\|A \vec{x}-\vec{y}\|_{2}^{2}+\lambda\|\vec{x}\|_{1}$, where $\lambda$ is the regularization parameter. The difference between LASSO and ridge regression lies in the penalty term: LASSO uses an $\ell^{1}$-norm penalty $\lambda\|\vec{x}\|_{1}$, which induces sparsity in the solution by promoting many coefficients to be exactly zero, whereas ridge regression uses an $\ell^{2}$-norm penalty $\lambda\|\vec{x}\|_{2}^{2}$, which merely shrinks the size of the coefficients without necessarily setting them to zero.

"
"According to Proposition 186, what are the key properties of the LASSO regression problem and how do they compare to those of ridge regression?
","Proposition 186 outlines the following key properties of the LASSO regression problem: 
(a) The objective function $f_{0}(\vec{x}) = \|A \vec{x}-\vec{y}\|_{2}^{2}+\lambda\|\vec{x}\|_{1}$ is convex.
(b) If matrix $A$ has full column rank, then $f_{0}$ is $\mu$-strongly convex with $\mu=2 \sigma_{n}\{A\}^{2}$, where $\sigma_{n}\{A\}$ is the smallest singular value of $A$.
(c) A solution $\vec{x}^{\star}$ to the LASSO problem always exists.
(d) If $A$ has full column rank, then this solution is unique.

In comparison to ridge regression, LASSO also guarantees the existence of a solution and its uniqueness if $A$ has full column rank. However, unlike ridge regression, LASSO may not have a closed-form solution due to the $\ell^{1}$-norm penalty, which makes the problem non-differentiable at points where any coefficient is zero."
"Define the $\ell^{2}$-norm and the $\ell^{1}$-norm. What is the geometric difference between the $\ell^{2}$ norm ball and the $\ell^{1}$ norm ball in $n=2$ dimensions?
","The $\ell^{2}$-norm, also known as the Euclidean norm, of a vector $\vec{v}$ in $\mathbb{R}^n$ is defined as $\|\vec{v}\|_{2} = \sqrt{\sum_{i=1}^{n} v_i^2}$, which is the square root of the sum of the squares of the vector's components. The $\ell^{1}$-norm of a vector $\vec{v}$ is defined as $\|\vec{v}\|_{1} = \sum_{i=1}^{n} |v_i|$, which is the sum of the absolute values of the vector's components. In $n=2$ dimensions, the geometric difference is that the $\ell^{2}$ norm ball is circular, while the $\ell^{1}$ norm ball has distinctive corners.

"
"Define differentiability in the context of norms and explain why the $\ell^{1}$ norm is not differentiable when any component of the vector is zero.
","Differentiability in the context of norms refers to whether the norm function has a well-defined derivative at every point in its domain. A function is not differentiable at a point if the limit defining the derivative does not exist at that point. The $\ell^{1}$ norm $\|\vec{x}\|_{1}$ is not differentiable when any component $x_{i}$ of the vector $\vec{x}$ is zero because the absolute value function $|x_i|$ has a cusp at zero, which makes the gradient of $\|\vec{x}\|_{1}$ undefined at that point.

"
"Define the KKT conditions and explain how they were used to find an explicit solution to the least $\ell^{2}$-norm problem.
","The Karush-Kuhn-Tucker (KKT) conditions are necessary conditions for a solution in nonlinear programming to be optimal, provided that some regularity conditions are satisfied. These conditions include stationarity, primal feasibility, dual feasibility, and complementary slackness. In the context of the least $\ell^{2}$-norm problem, the KKT condition of stationarity was used, which involves setting the gradient of the Lagrangian with respect to the primal variables to zero. By applying stationarity, an explicit solution to the least $\ell^{2}$-norm problem was found: $\vec{x}^{\star}=A^{\top}\left(A A^{\top}\right)^{-1} \vec{y}$.

"
"Explain how the least $\ell^{1}$-norm problem can be formulated as a linear program using slack variables.
","To formulate the least $\ell^{1}$-norm problem as a linear program, each component $x_i$ of the vector $\vec{x}$ is represented as the difference of non-negative numbers $x_i^+$ and $x_i^-$, which sum to $|x_i|$. The problem can then be rewritten as minimizing the sum of $x_i^+$ and $x_i^-$ subject to the constraints that $A(\vec{x}^+ - \vec{x}^-) = \vec{y}$ and both $\vec{x}^+$ and $\vec{x}^-$ are non-negative. This formulation is a linear program because it involves minimizing a linear objective function subject to linear equality and inequality constraints.

"
"How does the solution to the minimization problem involving the $\ell^{2}$-norm relate to the concept of the sample mean, and how does the solution involving the $\ell^{1}$-norm relate to the sample median?
","The solution to the minimization problem involving the $\ell^{2}$-norm, which minimizes the sum of squared distances to a set of points, results in the sample mean of those points. This is due to the fact that the mean minimizes the total squared distance to all points in the dataset. On the other hand, the solution to the problem involving the $\ell^{1}$-norm, which minimizes the sum of absolute differences to a set of points, results in the sample median. The median is the value that has an equal number of data points larger and smaller than it, and it minimizes the sum of absolute deviations from all points in the dataset. This characteristic makes the median more robust to outliers compared to the mean."
"Define the scalar ridge regression problem and its corresponding minimization function. How is the optimal solution $x_{\mathrm{RR}}^{\star}$ derived from the minimization function?
","The scalar ridge regression problem aims to minimize the function $f_{\mathrm{RR}}(x) \doteq \frac{1}{2}\|\vec{a} x-\vec{y}\|_{2}^{2}+\frac{1}{2} \lambda x^{2}$, where $\vec{a} \neq \overrightarrow{0}$. The optimal solution $x_{\mathrm{RR}}^{\star}$ is derived by taking the derivative of $f_{\mathrm{RR}}(x)$ with respect to $x$, setting it to zero, and solving for $x$. The solution is given by $x_{\mathrm{RR}}^{\star} = \frac{\vec{a}^{\top} \vec{y}}{\|\vec{a}\|_{2}^{2}+\lambda}$.

"
"Explain how the least squares solution $x_{\mathrm{LS}}^{\star}$ is related to the ridge regression solution and what condition on $\lambda$ leads to obtaining the least squares solution from the ridge regression problem.
","The least squares solution $x_{\mathrm{LS}}^{\star}$ is obtained from the ridge regression solution by setting $\lambda = 0$. This eliminates the regularization term in the ridge regression problem, leading to $x_{\mathrm{LS}}^{\star}=\frac{\vec{a}^{\top} \vec{y}}{\|\vec{a}\|_{2}^{2}}$, which is the solution without the penalty on the magnitude of $x$.

"
"Define the scalar LASSO problem and its minimization function. How does the derivative of the LASSO minimization function differ from the ridge regression case, especially at $x=0$?
","The scalar LASSO problem aims to minimize the function $f_{\mathrm{LASSO}}(x) \doteq \frac{1}{2}\|\vec{a} x-\vec{y}\|_{2}^{2}+\lambda|x|$. The derivative of $f_{\mathrm{LASSO}}(x)$ is defined everywhere except at $x=0$ and is given by $\frac{\mathrm{d} f_{\mathrm{LASSO}}}{\mathrm{d} x}(x)=\vec{a}^{\top}(\vec{a} x-\vec{y})+\lambda \begin{cases}1, & \text { if } x>0 \\ -1, & \text { if } x<0 \\ \text { undefined, }, & \text { if } x=0\end{cases}$. The presence of the absolute value term in the LASSO problem makes the derivative undefined at $x=0$, unlike in ridge regression where the derivative is always defined.

"
"In the context of the scalar LASSO problem, describe under what conditions the optimal solution $x^{\star}$ is strictly positive, strictly negative, or zero, and provide the formula for $x^{\star}$ in each case.
","For the scalar LASSO problem, the optimal solution $x^{\star}$ is strictly positive if $\vec{a}^{\top} \vec{y}>\lambda$, in which case $x^{\star}=\left(\vec{a}^{\top} \vec{y}-\lambda\right) /\|\vec{a}\|_{2}^{2}$. It is strictly negative if $\vec{a}^{\top} \vec{y}<-\lambda$, in which case $x^{\star}=\left(\vec{a}^{\top} \vec{y}+\lambda\right) /\|\vec{a}\|_{2}^{2}$. The solution is zero if $-\lambda \leq \vec{a}^{\top} \vec{y} \leq \lambda$.

"
"Contrast the behavior of the least squares, ridge regression, and LASSO solutions as functions of $\vec{a}^{\top} \vec{y}$, especially regarding the concept of soft thresholding and when each solution is equal to zero.
","The least squares solution $x_{\mathrm{LS}}^{\star}$ and the LASSO solution $x_{\mathrm{LASSO}}^{\star}$ have the same nonzero slope when plotted as functions of $\vec{a}^{\top} \vec{y}$, but the LASSO solution introduces soft thresholding, setting $x_{\mathrm{LASSO}}^{\star}$ exactly to zero when $\vec{a}^{\top} \vec{y}$ is within the interval $[-\lambda, \lambda]$. The ridge regression solution $x_{\mathrm{RR}}^{\star}$, on the other hand, only equals zero when $\vec{a}^{\top} \vec{y}=0$. This difference leads to LASSO regression producing sparse solutions, with many entries set to zero, whereas ridge regression does not induce sparsity in the solution."
"Define the coercivity assumption referenced in Theorem 189 and explain its significance in the context of convex optimization problems. What does coercivity ensure about the behavior of the function $f_0$ as the norm of $\vec{x}$ goes to infinity?

","The coercivity assumption, as mentioned in Theorem 189, states that $\lim _{\alpha \rightarrow \infty} f_{0}(\alpha \vec{x})=\infty$ for all $\vec{x} \neq \overrightarrow{0}$. This condition ensures that the function $f_0$ grows without bound as we move in any direction away from the origin in the domain of the function. In the context of convex optimization problems, coercivity guarantees that the objective function does not tend towards negative infinity, thus avoiding the situation where the problem has no solution due to the function being unbounded below. It helps in ensuring that a global minimum exists.

"
"Based on Theorem 189, describe the relationship between the solution sets $\mathcal{R}(\lambda)$ and $\mathcal{C}(t)$ in the context of regularized and constrained optimization problems. How does this theorem establish a connection between regularization parameters and constraint bounds?

","Theorem 189 establishes that for every non-negative regularization parameter $\lambda$, there exists a non-negative constraint bound $t$ such that the solution set obtained by minimizing the regularized problem $\mathcal{R}(\lambda)$ is the same as the solution set obtained by minimizing the constrained problem $\mathcal{C}(t)$, and vice versa. This means that there is a correspondence between the level of regularization enforced by $\lambda$ in a regularized problem and the size of the feasible set defined by the constraint $t$ in a constrained problem. Essentially, the theorem indicates that regularized convex problems are equivalent to constrained convex problems, and the regularization term in the regularized problem influences the shape of the constraint set in the constrained problem.

"
"Considering the equivalence between regularized least squares and constrained least squares as noted in the text, how do the geometric interpretations of the LASSO and ridge regression feasible sets contribute to the solutions' properties, particularly regarding sparsity?

","The geometric interpretations of the LASSO and ridge regression feasible sets illustrate why LASSO tends to produce sparse solutions, where some of the coordinates are exactly zero, while ridge regression does not necessarily induce sparsity. In the case of LASSO, which involves an $\ell^{1}$-norm constraint, the feasible set is a diamond shape (in two dimensions), and the intersection of the minimal level set of the objective function with this feasible region is more likely to be at a corner, which corresponds to a point with some zero coordinates. In contrast, the feasible set for ridge regression, which involves an $\ell^{2}$-norm constraint, is a circle (or sphere in higher dimensions), and the intersection with the minimal level set can occur at any point on the surface, not necessarily at a corner. This means that while ridge regression may shrink the coefficients, it does not create the same sparsity effect as LASSO because the solution does not typically lie at a corner where coefficients are zero."
"Define the first-order optimality condition for unconstrained convex functions and the definition of partial derivatives. How do these concepts help in proving that a point is a global minimizer for a convex differentiable function?
","The first-order optimality condition for unconstrained convex functions states that if a point $\vec{x}^{\star}$ is a local minimizer of a convex differentiable function $f(\vec{x})$, then the gradient of $f$ at $\vec{x}^{\star}$ must be zero, i.e., $\nabla f(\vec{x}^{\star}) = \overrightarrow{0}$. Partial derivatives are the derivatives of the function with respect to each individual variable while keeping the other variables fixed. When the partial derivative with respect to each variable at a point is zero, we have $\partial f/\partial x_i(\vec{x}^{\star}) = 0$ for all $i$, implying that $\nabla f(\vec{x}^{\star}) = \overrightarrow{0}$, and thus $\vec{x}^{\star}$ is a global minimizer for $f$.

"
"Define the coordinate descent algorithm. How does the sequence of iterates produced by this algorithm converge to an optimal solution for differentiable convex functions that are separately strictly convex in each argument?
","The coordinate descent algorithm is a descent-based optimization method that minimizes a multivariate function by iteratively minimizing it along one coordinate or direction at a time by keeping the other coordinates fixed. Theorem 190 (Convergence of Coordinate Descent for Differentiable Convex Functions) states that if the function $f: \mathbb{R}^{n} \rightarrow \mathbb{R}$ is differentiable and convex, and separately strictly convex in each argument, and the algorithm is well-posed with a solution to the unconstrained minimization problem $\min_{\vec{x} \in \mathbb{R}^{n}} f(\vec{x})$, then the sequence of iterates $\vec{x}^{(0)}, \vec{x}^{(1)}, \ldots$ generated by the coordinate descent algorithm converges to an optimal solution.

"
"Explain the special structure of the function $f(\vec{x})=g(\vec{x})+\sum_{i=1}^{n} h_{i}\left(x_{i}\right)$ and its significance in the context of coordinate descent convergence for non-differentiable convex functions.
","The function $f(\vec{x})=g(\vec{x})+\sum_{i=1}^{n} h_{i}\left(x_{i}\right)$ consists of a differentiable convex function $g(\vec{x})$ and a sum of convex, possibly non-differentiable functions $h_i(x_i)$, each depending on a separate coordinate $x_i$. This structure is significant because it allows the coordinate descent algorithm to be applied effectively even when the function is not differentiable. The coordinate descent algorithm can converge for this class of functions, which includes problems like LASSO regression that have a separable non-differentiable component.

"
"Describe the coordinate descent update for the LASSO regression problem, and derive the closed-form solution for updating the $i^{\text{th}}$ coordinate $x_i^{(t+1)}$.
","For the LASSO regression problem with the objective function $f(\vec{x})=\frac{1}{2}\|A \vec{x}-\vec{y}\|_{2}^{2}+\lambda\|x\|_{1}$, the coordinate descent update for the $i^{\text{th}}$ coordinate is given by solving the optimization problem $x_{i}^{(t+1)}=\underset{x_{i} \in \mathbb{R}}{\operatorname{argmin}} f\left(\vec{x}_{1: i-1}^{(t+1)}, x_{i}, \vec{x}_{i+1: n}^{(t)}\right)$. The closed-form solution for updating $x_i^{(t+1)}$ is derived by setting the partial derivative of $f$ with respect to $x_i$ equal to zero, resulting in a piecewise definition depending on the sign and magnitude of $\vec{a}_{i}^{\top}\left(\vec{y}-A_{1: i-1} \vec{x}_{1: i-1}^{(t+1)}-A_{i+1: n} \vec{x}_{i+1: n}^{(t)}\right)$ relative to $\lambda$, leading to the update rules:

- If $\vec{a}_{i}^{\top}\left(\vec{y}-A_{1: i-1} \vec{x}_{1: i-1}^{(t+1)}-A_{i+1: n} \vec{x}_{i+1: n}^{(t)}\right) > \lambda$, then $x_{i}^{(t+1)} = \frac{1}{\|\vec{a}_{i}\|_{2}^{2}}\left(\vec{a}_{i}^{\top}\left[\vec{y}-A_{1: i-1} \vec{x}_{1: i-1}^{(t+1)}-A_{i+1: n} \vec{x}_{i+1: n}^{(t)}\right] - \lambda\right)$.
- If $\vec{a}_{i}^{\top}\left(\vec{y}-A_{1: i-1} \vec{x}_{1: i-1}^{(t+1)}-A_{i+1: n} \vec{x}_{i+1: n}^{(t)}\right) < -\lambda$, then $x_{i}^{(t+1)} = \frac{1}{\|\vec{a}_{i}\|_{2}^{2}}\left(\vec{a}_{i}^{\top}\left[\vec{y}-A_{1: i-1} \vec{x}_{1: i-1}^{(t+1)}-A_{i+1: n} \vec{x}_{i+1: n}^{(t)}\right] + \lambda\right)$.
- If $|\vec{a}_{i}^{\top}\left(\vec{y}-A_{1: i-1} \vec{x}_{1: i-1}^{(t+1)}-A_{i+1: n} \vec{x}_{i+1: n}^{(t)}\right)| \leq \lambda$, then $x_{i}^{(t+1)} = 0$."
"Define Newton's method in the context of optimization and explain how it utilizes the second-order Taylor approximation. What is the key assumption made about the Hessian in this method, and what is the resulting update rule?
","Newton's method is a second-order optimization algorithm that uses the second-order Taylor approximation of a twice-differentiable, strictly convex objective function \( f(\vec{x}) \) to find its minimizer. The key assumption is that the Hessian \( \nabla^2 f(\vec{x}^{(t)}) \) is positive definite at each iteration \( t \). The update rule is given by \( \vec{x}^{(t+1)}=\vec{x}^{(t)}-\left[\nabla^2 f\left(\vec{x}^{(t)}\right)\right]^{-1}\left[\nabla f\left(\vec{x}^{(t)}\right)\right] \).

"
"In the context of Newton's method, what is the Newton direction, and how does it differ from the step taken in the gradient descent method?
","The Newton direction is the vector \( \left[\nabla^2 f\left(\vec{x}^{(t)}\right)\right]^{-1}\left[\nabla f\left(\vec{x}^{(t)}\right)\right] \). It differs from the step taken in the gradient descent method in that it incorporates the inverse Hessian to adjust the step direction and magnitude, allowing for potentially faster convergence by taking curvature into account. In contrast, gradient descent only uses the gradient and a fixed step size.

"
"Discuss the computational complexity of Newton's method in comparison with gradient descent. What is the trade-off involved in using Newton's method?
","The computational complexity of Newton's method is higher than that of gradient descent because it requires computing and inverting the Hessian matrix \( \nabla^2 f(\vec{x}^{(t)}) \) at every iteration to obtain the search direction. The trade-off is that while Newton's method is more computationally intensive per iteration, it often converges to the optimal solution much faster (i.e., in fewer iterations) than gradient descent, especially for many convex optimization problems.

"
"Explain the concept of a damped Newton's method and how it modifies the basic update rule of Newton's method. What is the purpose of introducing a step-size \( \eta \) into the update rule?
","The damped Newton's method introduces a step-size \( \eta > 0 \) into the basic update rule of Newton's method to control the step length and improve convergence properties. The update rule becomes \( \vec{x}^{(t+1)} = \vec{x}^{(t)} - \eta\left[\nabla^2 f\left(\vec{x}^{(t)}\right)\right]^{-1}\left[\nabla f\left(\vec{x}^{(t)}\right)\right] \). The purpose of the step-size is to ensure that the updates do not overshoot and that the algorithm converges, particularly in cases where the basic version of Newton's method might not converge.

"
"Define what is meant by quasi-Newton methods in the context of optimization problems where the Hessian is not positive definite. Why are these methods considered a separate class from Newton's method?
","Quasi-Newton methods are a class of optimization algorithms that seek to approximate the inverse Hessian rather than computing it directly. They are used when the Hessian is not positive definite or is too costly to compute and invert at each iteration. These methods update an approximation to the inverse Hessian in a way that does not require the explicit calculation of second derivatives, which distinguishes them from Newton's method and makes them useful in broader circumstances."
